year,month,day,hour,day_of_week,temperature_F
2020,6,5,11,4,72.29
2020,6,5,12,4,72.35
2020,6,5,13,4,73.39
2020,6,5,14,4,75.04
2020,6,5,15,4,78.67
2020,6,5,16,4,83.25
2020,6,5,17,4,84.91
2020,6,5,18,4,86.92
2020,6,5,19,4,87.78
2020,6,5,20,4,88.03
2020,6,5,21,4,88.44
2020,6,5,22,4,88.38
2020,6,5,23,4,83.79
2020,6,6,0,5,81.72
2020,6,6,1,5,79.6
2020,6,6,2,5,78.36
2020,6,6,3,5,76.86
2020,6,6,4,5,74.35
2020,6,6,5,5,73.4
2020,6,6,6,5,72.15
2020,6,6,7,5,71.09
2020,6,6,8,5,71.17
2020,6,6,9,5,70.37
2020,6,6,10,5,69.97
2020,6,6,11,5,70.97
2020,6,6,12,5,71.18
2020,6,6,13,5,72.05
2020,6,6,14,5,73.11
2020,6,6,15,5,75.4
2020,6,6,16,5,78.76
2020,6,6,17,5,79.79
2020,6,6,18,5,81.51
2020,6,6,19,5,82.61
2020,6,6,20,5,83.76
2020,6,6,21,5,84.99
2020,6,6,22,5,84.38
2020,6,6,23,5,82.19
2020,6,7,0,6,81.55
2020,6,7,1,6,79.64
2020,6,7,2,6,77.6
2020,6,7,3,6,76.47
2020,6,7,4,6,74.59
2020,6,7,5,6,73.18
2020,6,7,6,6,72.55
2020,6,7,7,6,72.04
2020,6,7,8,6,71.59
2020,6,7,9,6,70.7
2020,6,7,10,6,69.59
2020,6,7,11,6,71.23
2020,6,7,12,6,71.54
2020,6,7,13,6,73.07
2020,6,7,14,6,75.6
2020,6,7,15,6,78.94
2020,6,7,16,6,83.03
2020,6,7,17,6,84.81
2020,6,7,18,6,86.6
2020,6,7,19,6,87.16
2020,6,7,20,6,88.1
2020,6,7,21,6,88.41
2020,6,7,22,6,88.28
2020,6,7,23,6,86.38
2020,6,8,0,7,85.05
2020,6,8,1,7,83.2
2020,6,8,2,7,81.36
2020,6,8,3,7,79.3
2020,6,8,4,7,76.18
2020,6,8,5,7,74.68
2020,6,8,6,7,73.65
2020,6,8,7,7,72.17
2020,6,8,8,7,72.17
2020,6,8,9,7,71.52
2020,6,8,10,7,70.66
2020,6,8,11,7,71.94
2020,6,8,12,7,72.34
2020,6,8,13,7,73.96
2020,6,8,14,7,75.87
2020,6,8,15,7,79.48
2020,6,8,16,7,83.92
2020,6,8,17,7,85.04
2020,6,8,18,7,86.6
2020,6,8,19,7,87.42
2020,6,8,20,7,88.53
2020,6,8,21,7,88.31
2020,6,8,22,7,88.85
2020,6,8,23,7,86.28
2020,6,9,0,1,85.18
2020,6,9,1,1,83.07
2020,6,9,2,1,80.34
2020,6,9,3,1,77.69
2020,6,9,4,1,75.47
2020,6,9,5,1,74.22
2020,6,9,6,1,72.89
2020,6,9,7,1,71.86
2020,6,9,8,1,71.66
2020,6,9,9,1,69.81
2020,6,9,10,1,69.3
2020,6,9,11,1,70.93
2020,6,9,12,1,71.35
2020,6,9,13,1,72.57
2020,6,9,14,1,73.83
2020,6,9,15,1,76.65
2020,6,9,16,1,79.72
2020,6,9,17,1,80.54
2020,6,9,18,1,82.51
2020,6,9,19,1,83.97
2020,6,9,20,1,84.82
2020,6,9,21,1,85.61
2020,6,9,22,1,85.46
2020,6,9,23,1,83.3
2020,6,10,0,2,82.41
2020,6,10,1,2,81.08
2020,6,10,2,2,79.7
2020,6,10,3,2,78.72
2020,6,10,4,2,76.76
2020,6,10,5,2,75.58
2020,6,10,6,2,74.44
2020,6,10,7,2,73.7
2020,6,10,8,2,73.37
2020,6,10,9,2,73.07
2020,6,10,10,2,72.5
2020,6,10,11,2,73.99
2020,6,10,12,2,74.69
2020,6,10,13,2,75.42
2020,6,10,14,2,76.5
2020,6,10,15,2,78.48
2020,6,10,16,2,81.99
2020,6,10,17,2,83.37
2020,6,10,18,2,85.53
2020,6,10,19,2,86.84
2020,6,10,20,2,87.33
2020,6,10,21,2,87.12
2020,6,10,22,2,87.21
2020,6,10,23,2,85.61
2020,6,11,0,3,84.23
2020,6,11,1,3,82.55
2020,6,11,2,3,80.5
2020,6,11,3,3,79.05
2020,6,11,4,3,76.69
2020,6,11,5,3,75.5
2020,6,11,6,3,74.65
2020,6,11,7,3,73.77
2020,6,11,8,3,73.6
2020,6,11,9,3,73.22
2020,6,11,10,3,72.43
2020,6,11,11,3,73.83
2020,6,11,12,3,74.19
2020,6,11,13,3,75.12
2020,6,11,14,3,76.44
2020,6,11,15,3,78.2
2020,6,11,16,3,80.73
2020,6,11,17,3,82.43
2020,6,11,18,3,83.81
2020,6,11,19,3,85.72
2020,6,11,20,3,86.26
2020,6,11,21,3,85.49
2020,6,11,22,3,85.25
2020,6,11,23,3,82.38
2020,6,12,0,4,80.98
2020,6,12,1,4,79.88
2020,6,12,2,4,78.13
2020,6,12,3,4,77.12
2020,6,12,4,4,75.8
2020,6,12,5,4,75.14
2020,6,12,6,4,74.81
2020,6,12,7,4,74.54
2020,6,12,8,4,74.51
2020,6,12,9,4,74.33
2020,6,12,10,4,74.55
2020,6,12,11,4,74.31
2020,6,12,12,4,74.41
2020,6,12,13,4,74.96
2020,6,12,14,4,75.36
2020,6,12,15,4,76.94
2020,6,12,16,4,79.49
2020,6,12,17,4,80.86
2020,6,12,18,4,82.96
2020,6,12,19,4,84.36
2020,6,12,20,4,85.06
2020,6,12,21,4,84.47
2020,6,12,22,4,83.75
2020,6,12,23,4,83.06
2020,6,13,0,5,82.43
2020,6,13,1,5,81.04
2020,6,13,2,5,79.01
2020,6,13,3,5,77.13
2020,6,13,4,5,74.97
2020,6,13,5,5,73.72
2020,6,13,6,5,72.5
2020,6,13,7,5,71.85
2020,6,13,8,5,71.55
2020,6,13,9,5,70.23
2020,6,13,10,5,69.62
2020,6,13,11,5,69.5
2020,6,13,12,5,69.52
2020,6,13,13,5,70.87
2020,6,13,14,5,72.99
2020,6,13,15,5,76.02
2020,6,13,16,5,79.45
2020,6,13,17,5,80.78
2020,6,13,18,5,82.2
2020,6,13,19,5,82.96
2020,6,13,20,5,83.47
2020,6,13,21,5,83.98
2020,6,13,22,5,84.22
2020,6,13,23,5,82.62
2020,6,14,0,6,82.2
2020,6,14,1,6,79.82
2020,6,14,2,6,76.84
2020,6,14,3,6,73.99
2020,6,14,4,6,70.14
2020,6,14,5,6,68.51
2020,6,14,6,6,67.23
2020,6,14,7,6,66.73
2020,6,14,8,6,66.63
2020,6,14,9,6,64.88
2020,6,14,10,6,63.97
2020,6,14,11,6,64.88
2020,6,14,12,6,65.71
2020,6,14,13,6,68.1
2020,6,14,14,6,70.22
2020,6,14,15,6,73.88
2020,6,14,16,6,77.49
2020,6,14,17,6,78.67
2020,6,14,18,6,80.13
2020,6,14,19,6,81.06
2020,6,14,20,6,81.57
2020,6,14,21,6,82.23
2020,6,14,22,6,82.48
2020,6,14,23,6,79.79
2020,6,15,0,7,78.89
2020,6,15,1,7,76.96
2020,6,15,2,7,75.13
2020,6,15,3,7,73.25
2020,6,15,4,7,69.66
2020,6,15,5,7,67.78
2020,6,15,6,7,66.17
2020,6,15,7,7,64.91
2020,6,15,8,7,64.48
2020,6,15,9,7,63.27
2020,6,15,10,7,61.95
2020,6,15,11,7,63.18
2020,6,15,12,7,63.6
2020,6,15,13,7,65.76
2020,6,15,14,7,67.66
2020,6,15,15,7,70.57
2020,6,15,16,7,74.54
2020,6,15,17,7,75.93
2020,6,15,18,7,77.47
2020,6,15,19,7,78.27
2020,6,15,20,7,79.01
2020,6,15,21,7,79.74
2020,6,15,22,7,79.28
2020,6,15,23,7,75.04
2020,6,16,0,1,72.7
2020,6,16,1,1,71.17
2020,6,16,2,1,69.87
2020,6,16,3,1,67.41
2020,6,16,4,1,65.87
2020,6,16,5,1,65.47
2020,6,16,6,1,64.37
2020,6,16,7,1,63.84
2020,6,16,8,1,63.34
2020,6,16,9,1,62.56
2020,6,16,10,1,61.18
2020,6,16,11,1,61.24
2020,6,16,12,1,61.27
2020,6,16,13,1,61.55
2020,6,16,14,1,61.87
2020,6,16,15,1,62.98
2020,6,16,16,1,64.36
2020,6,16,17,1,63.81
2020,6,16,18,1,63.94
2020,6,16,19,1,63.99
2020,6,16,20,1,63.45
2020,6,16,21,1,62.76
2020,6,16,22,1,62.74
2020,6,16,23,1,62.28
2020,6,17,0,2,62.11
2020,6,17,1,2,61.48
2020,6,17,2,2,60.78
2020,6,17,3,2,60.76
2020,6,17,4,2,60.14
2020,6,17,5,2,59.76
2020,6,17,6,2,59.26
2020,6,17,7,2,59.26
2020,6,17,8,2,58.96
2020,6,17,9,2,58.31
2020,6,17,10,2,57.72
2020,6,17,11,2,57.87
2020,6,17,12,2,58
2020,6,17,13,2,58.23
2020,6,17,14,2,58.23
2020,6,17,15,2,58.85
2020,6,17,16,2,59.59
2020,6,17,17,2,59.87
2020,6,17,18,2,59.67
2020,6,17,19,2,59.54
2020,6,17,20,2,59.76
2020,6,17,21,2,59.87
2020,6,17,22,2,60.51
2020,6,17,23,2,59.9
2020,6,18,0,3,59.79
2020,6,18,1,3,59.97
2020,6,18,2,3,59.83
2020,6,18,3,3,59.6
2020,6,18,4,3,59.27
2020,6,18,5,3,59.2
2020,6,18,6,3,59.43
2020,6,18,7,3,59.59
2020,6,18,8,3,59.68
2020,6,18,9,3,59.76
2020,6,18,10,3,60.05
2020,6,18,11,3,60.06
2020,6,18,12,3,60.27
2020,6,18,13,3,60.25
2020,6,18,14,3,61.13
2020,6,18,15,3,62.42
2020,6,18,16,3,64.41
2020,6,18,17,3,65.04
2020,6,18,18,3,66.41
2020,6,18,19,3,67.81
2020,6,18,20,3,68.36
2020,6,18,21,3,69.71
2020,6,18,22,3,70.37
2020,6,18,23,3,70.16
2020,6,19,0,4,69.72
2020,6,19,1,4,68.62
2020,6,19,2,4,66.73
2020,6,19,3,4,65.69
2020,6,19,4,4,64.04
2020,6,19,5,4,63.07
2020,6,19,6,4,62.71
2020,6,19,7,4,62.47
2020,6,19,8,4,61.98
2020,6,19,9,4,61.54
2020,6,19,10,4,61.45
2020,6,19,11,4,62.79
2020,6,19,12,4,63.42
2020,6,19,13,4,64.65
2020,6,19,14,4,65.85
2020,6,19,15,4,68.2
2020,6,19,16,4,71.75
2020,6,19,17,4,72.17
2020,6,19,18,4,74.69
2020,6,19,19,4,75.28
2020,6,19,20,4,76.7
2020,6,19,21,4,76.41
2020,6,19,22,4,77.13
2020,6,19,23,4,75.85
2020,6,20,0,5,74.71
2020,6,20,1,5,73.55
2020,6,20,2,5,72.47
2020,6,20,3,5,71.12
2020,6,20,4,5,69.89
2020,6,20,5,5,68.52
2020,6,20,6,5,67.5
2020,6,20,7,5,67.11
2020,6,20,8,5,66.71
2020,6,20,9,5,66.38
2020,6,20,10,5,65.72
2020,6,20,11,5,66.39
2020,6,20,12,5,67.15
2020,6,20,13,5,68.62
2020,6,20,14,5,70.48
2020,6,20,15,5,73.23
2020,6,20,16,5,76.41
2020,6,20,17,5,77.69
2020,6,20,18,5,79.89
2020,6,20,19,5,79.85
2020,6,20,20,5,80.47
2020,6,20,21,5,80.12
2020,6,20,22,5,78.49
2020,6,20,23,5,75.52
2020,6,21,0,6,73.49
2020,6,21,1,6,72.97
2020,6,21,2,6,72.04
2020,6,21,3,6,70.55
2020,6,21,4,6,68.37
2020,6,21,5,6,67.12
2020,6,21,6,6,66.67
2020,6,21,7,6,65.48
2020,6,21,8,6,65.58
2020,6,21,9,6,64.81
2020,6,21,10,6,64.59
2020,6,21,11,6,65.56
2020,6,21,12,6,66.35
2020,6,21,13,6,68.38
2020,6,21,14,6,70.34
2020,6,21,15,6,74.21
2020,6,21,16,6,78.55
2020,6,21,17,6,80.09
2020,6,21,18,6,81.73
2020,6,21,19,6,82.26
2020,6,21,20,6,82.45
2020,6,21,21,6,81.67
2020,6,21,22,6,82.06
2020,6,21,23,6,80.68
2020,6,22,0,7,79.55
2020,6,22,1,7,77.59
2020,6,22,2,7,75.75
2020,6,22,3,7,73.68
2020,6,22,4,7,70.7
2020,6,22,5,7,69.42
2020,6,22,6,7,68.63
2020,6,22,7,7,68.16
2020,6,22,8,7,67.53
2020,6,22,9,7,67.1
2020,6,22,10,7,66.4
2020,6,22,11,7,67.05
2020,6,22,12,7,68.4
2020,6,22,13,7,71.12
2020,6,22,14,7,73.44
2020,6,22,15,7,77.5
2020,6,22,16,7,82.46
2020,6,22,17,7,84.07
2020,6,22,18,7,86.42
2020,6,22,19,7,86.96
2020,6,22,20,7,87.45
2020,6,22,21,7,87.8
2020,6,22,22,7,88.25
2020,6,22,23,7,85.83
2020,6,23,0,1,84.44
2020,6,23,1,1,82.14
2020,6,23,2,1,80.23
2020,6,23,3,1,77.75
2020,6,23,4,1,75.01
2020,6,23,5,1,74.03
2020,6,23,6,1,73.11
2020,6,23,7,1,72.43
2020,6,23,8,1,71.97
2020,6,23,9,1,71.55
2020,6,23,10,1,70.54
2020,6,23,11,1,72.18
2020,6,23,12,1,72.01
2020,6,23,13,1,73.24
2020,6,23,14,1,75.05
2020,6,23,15,1,78.51
2020,6,23,16,1,83.24
2020,6,23,17,1,85.17
2020,6,23,18,1,87.33
2020,6,23,19,1,88.66
2020,6,23,20,1,88.67
2020,6,23,21,1,88.7
2020,6,23,22,1,88.22
2020,6,23,23,1,84
2020,6,24,0,2,81.54
2020,6,24,1,2,79.71
2020,6,24,2,2,78.85
2020,6,24,3,2,77.29
2020,6,24,4,2,74.99
2020,6,24,5,2,73.96
2020,6,24,6,2,72.92
2020,6,24,7,2,72.28
2020,6,24,8,2,71.74
2020,6,24,9,2,70.63
2020,6,24,10,2,69.97
2020,6,24,11,2,71.06
2020,6,24,12,2,71.33
2020,6,24,13,2,72.67
2020,6,24,14,2,73.91
2020,6,24,15,2,76.82
2020,6,24,16,2,80.32
2020,6,24,17,2,81.56
2020,6,24,18,2,83.25
2020,6,24,19,2,83.88
2020,6,24,20,2,84.32
2020,6,24,21,2,81.83
2020,6,24,22,2,80.49
2020,6,24,23,2,79.68
2020,6,25,0,3,78.74
2020,6,25,1,3,77.17
2020,6,25,2,3,76.26
2020,6,25,3,3,75.09
2020,6,25,4,3,73.53
2020,6,25,5,3,72.41
2020,6,25,6,3,71.83
2020,6,25,7,3,70.91
2020,6,25,8,3,70.85
2020,6,25,9,3,69.92
2020,6,25,10,3,69.15
2020,6,25,11,3,70.92
2020,6,25,12,3,71.28
2020,6,25,13,3,72.85
2020,6,25,14,3,74.77
2020,6,25,15,3,77.75
2020,6,25,16,3,81.08
2020,6,25,17,3,82.05
2020,6,25,18,3,83.66
2020,6,25,19,3,84.18
2020,6,25,20,3,83.68
2020,6,25,21,3,83.21
2020,6,25,22,3,82.21
2020,6,25,23,3,81.45
2020,6,26,0,4,78.71
2020,6,26,1,4,76.52
2020,6,26,2,4,75.67
2020,6,26,3,4,74.51
2020,6,26,4,4,73.03
2020,6,26,5,4,72.42
2020,6,26,6,4,71.67
2020,6,26,7,4,71.25
2020,6,26,8,4,70.96
2020,6,26,9,4,70.75
2020,6,26,10,4,69.54
2020,6,26,11,4,70.35
2020,6,26,12,4,70.16
2020,6,26,13,4,71.02
2020,6,26,14,4,71.78
2020,6,26,15,4,73.57
2020,6,26,16,4,76.51
2020,6,26,17,4,78.63
2020,6,26,18,4,80.2
2020,6,26,19,4,81.03
2020,6,26,20,4,82.62
2020,6,26,21,4,82.93
2020,6,26,22,4,83.24
2020,6,26,23,4,82.97
2020,6,27,0,5,82.22
2020,6,27,1,5,80.6
2020,6,27,2,5,78.27
2020,6,27,3,5,76.11
2020,6,27,4,5,73.36
2020,6,27,5,5,72.35
2020,6,27,6,5,71.14
2020,6,27,7,5,69.6
2020,6,27,8,5,68.7
2020,6,27,9,5,67.79
2020,6,27,10,5,66.48
2020,6,27,11,5,68.03
2020,6,27,12,5,68.68
2020,6,27,13,5,71.61
2020,6,27,14,5,74.73
2020,6,27,15,5,79.67
2020,6,27,16,5,83.75
2020,6,27,17,5,84.72
2020,6,27,18,5,86.21
2020,6,27,19,5,86.99
2020,6,27,20,5,87.65
2020,6,27,21,5,87.53
2020,6,27,22,5,87.1
2020,6,27,23,5,84.9
2020,6,28,0,6,83.3
2020,6,28,1,6,81.19
2020,6,28,2,6,78.96
2020,6,28,3,6,76.33
2020,6,28,4,6,73.99
2020,6,28,5,6,72.84
2020,6,28,6,6,71.78
2020,6,28,7,6,70.75
2020,6,28,8,6,70.33
2020,6,28,9,6,69.36
2020,6,28,10,6,68.67
2020,6,28,11,6,70.05
2020,6,28,12,6,70.52
2020,6,28,13,6,72.21
2020,6,28,14,6,74.28
2020,6,28,15,6,77.72
2020,6,28,16,6,81.98
2020,6,28,17,6,82.9
2020,6,28,18,6,84.46
2020,6,28,19,6,85.48
2020,6,28,20,6,85.9
2020,6,28,21,6,86.65
2020,6,28,22,6,86.35
2020,6,28,23,6,83.29
2020,6,29,0,7,82.35
2020,6,29,1,7,80.27
2020,6,29,2,7,78.67
2020,6,29,3,7,77.31
2020,6,29,4,7,75.13
2020,6,29,5,7,74.13
2020,6,29,6,7,73.2
2020,6,29,7,7,72.16
2020,6,29,8,7,71.64
2020,6,29,9,7,71.27
2020,6,29,10,7,71.37
2020,6,29,11,7,71.99
2020,6,29,12,7,72.13
2020,6,29,13,7,73.86
2020,6,29,14,7,76.23
2020,6,29,15,7,80.51
2020,6,29,16,7,84.94
2020,6,29,17,7,86.37
2020,6,29,18,7,88.25
2020,6,29,19,7,89.18
2020,6,29,20,7,89.41
2020,6,29,21,7,86.59
2020,6,29,22,7,85.16
2020,6,29,23,7,80.54
2020,6,30,0,1,78.82
2020,6,30,1,1,78.12
2020,6,30,2,1,76.75
2020,6,30,3,1,75.98
2020,6,30,4,1,74.72
2020,6,30,5,1,74.08
2020,6,30,6,1,73.63
2020,6,30,7,1,72.93
2020,6,30,8,1,72.5
2020,6,30,9,1,72.46
2020,6,30,10,1,72.16
2020,6,30,11,1,72.5
2020,6,30,12,1,72.93
2020,6,30,13,1,74.34
2020,6,30,14,1,76.6
2020,6,30,15,1,79.58
2020,6,30,16,1,83.38
2020,6,30,17,1,85
2020,6,30,18,1,86.89
2020,6,30,19,1,87.86
2020,6,30,20,1,88.94
2020,6,30,21,1,89.41
2020,6,30,22,1,89.82
2020,6,30,23,1,87.28
2020,7,1,0,2,85.32
2020,7,1,1,2,82.42
2020,7,1,2,2,80.93
2020,7,1,3,2,79.15
2020,7,1,4,2,76.41
2020,7,1,5,2,75.91
2020,7,1,6,2,74.84
2020,7,1,7,2,74.3
2020,7,1,8,2,74.23
2020,7,1,9,2,73.22
2020,7,1,10,2,72.54
2020,7,1,11,2,73.9
2020,7,1,12,2,74.07
2020,7,1,13,2,75.99
2020,7,1,14,2,78
2020,7,1,15,2,80.24
2020,7,1,16,2,83.66
2020,7,1,17,2,84.6
2020,7,1,18,2,84.98
2020,7,1,19,2,85.34
2020,7,1,20,2,84.98
2020,7,1,21,2,84.81
2020,7,1,22,2,83.04
2020,7,1,23,2,80.33
2020,7,2,0,3,79.18
2020,7,2,1,3,77.48
2020,7,2,2,3,76.7
2020,7,2,3,3,75.38
2020,7,2,4,3,74.03
2020,7,2,5,3,73.12
2020,7,2,6,3,72.66
2020,7,2,7,3,72.58
2020,7,2,8,3,72.22
2020,7,2,9,3,71.53
2020,7,2,10,3,71.12
2020,7,2,11,3,71.36
2020,7,2,12,3,72.03
2020,7,2,13,3,73.16
2020,7,2,14,3,75.05
2020,7,2,15,3,78.57
2020,7,2,16,3,82.49
2020,7,2,17,3,84.07
2020,7,2,18,3,86.74
2020,7,2,19,3,87.67
2020,7,2,20,3,87.05
2020,7,2,21,3,86.68
2020,7,2,22,3,85.57
2020,7,2,23,3,83.22
2020,7,3,0,4,82.78
2020,7,3,1,4,80.88
2020,7,3,2,4,79.32
2020,7,3,3,4,77.36
2020,7,3,4,4,75.04
2020,7,3,5,4,73.58
2020,7,3,6,4,72.42
2020,7,3,7,4,71.94
2020,7,3,8,4,71.71
2020,7,3,9,4,71.53
2020,7,3,10,4,70.52
2020,7,3,11,4,72.14
2020,7,3,12,4,72.44
2020,7,3,13,4,73.89
2020,7,3,14,4,75.96
2020,7,3,15,4,79.25
2020,7,3,16,4,83.7
2020,7,3,17,4,85.59
2020,7,3,18,4,86.73
2020,7,3,19,4,87.21
2020,7,3,20,4,88.36
2020,7,3,21,4,89.32
2020,7,3,22,4,89.85
2020,7,3,23,4,88.11
2020,7,4,0,5,86.82
2020,7,4,1,5,84.88
2020,7,4,2,5,82.27
2020,7,4,3,5,79.65
2020,7,4,4,5,75.68
2020,7,4,5,5,74.72
2020,7,4,6,5,73.88
2020,7,4,7,5,71.91
2020,7,4,8,5,71.65
2020,7,4,9,5,70.19
2020,7,4,10,5,69.63
2020,7,4,11,5,71.46
2020,7,4,12,5,72.3
2020,7,4,13,5,75.16
2020,7,4,14,5,78.47
2020,7,4,15,5,83.14
2020,7,4,16,5,87.66
2020,7,4,17,5,88.92
2020,7,4,18,5,90.4
2020,7,4,19,5,91.1
2020,7,4,20,5,91.42
2020,7,4,21,5,91.95
2020,7,4,22,5,92.51
2020,7,4,23,5,90.5
2020,7,5,0,6,89.63
2020,7,5,1,6,87.04
2020,7,5,2,6,84.73
2020,7,5,3,6,81.4
2020,7,5,4,6,78.17
2020,7,5,5,6,75.99
2020,7,5,6,6,74.67
2020,7,5,7,6,74.13
2020,7,5,8,6,74.26
2020,7,5,9,6,73.43
2020,7,5,10,6,72.53
2020,7,5,11,6,73.55
2020,7,5,12,6,74.17
2020,7,5,13,6,76.41
2020,7,5,14,6,79.48
2020,7,5,15,6,84.11
2020,7,5,16,6,88.29
2020,7,5,17,6,90.06
2020,7,5,18,6,91.42
2020,7,5,19,6,91.98
2020,7,5,20,6,92
2020,7,5,21,6,91.76
2020,7,5,22,6,92.09
2020,7,5,23,6,88.31
2020,7,6,0,7,86.84
2020,7,6,1,7,84.55
2020,7,6,2,7,82.77
2020,7,6,3,7,80.99
2020,7,6,4,7,78.64
2020,7,6,5,7,76.98
2020,7,6,6,7,75.84
2020,7,6,7,7,75.45
2020,7,6,8,7,75.29
2020,7,6,9,7,74.35
2020,7,6,10,7,73.78
2020,7,6,11,7,74.4
2020,7,6,12,7,74.27
2020,7,6,13,7,76.14
2020,7,6,14,7,78.9
2020,7,6,15,7,82.83
2020,7,6,16,7,86.92
2020,7,6,17,7,88.38
2020,7,6,18,7,90.03
2020,7,6,19,7,89.8
2020,7,6,20,7,90.09
2020,7,6,21,7,88.85
2020,7,6,22,7,88.13
2020,7,6,23,7,84.55
2020,7,7,0,1,83.97
2020,7,7,1,1,82.84
2020,7,7,2,1,81.35
2020,7,7,3,1,79.4
2020,7,7,4,1,76.96
2020,7,7,5,1,75.8
2020,7,7,6,1,74.57
2020,7,7,7,1,73.57
2020,7,7,8,1,73.32
2020,7,7,9,1,71.94
2020,7,7,10,1,70.71
2020,7,7,11,1,70.95
2020,7,7,12,1,71.92
2020,7,7,13,1,74.66
2020,7,7,14,1,76.8
2020,7,7,15,1,79.84
2020,7,7,16,1,83.59
2020,7,7,17,1,84.56
2020,7,7,18,1,86.07
2020,7,7,19,1,86.46
2020,7,7,20,1,87.5
2020,7,7,21,1,85.76
2020,7,7,22,1,84.82
2020,7,7,23,1,82.32
2020,7,8,0,2,80.94
2020,7,8,1,2,79.5
2020,7,8,2,2,78.48
2020,7,8,3,2,76.74
2020,7,8,4,2,74.99
2020,7,8,5,2,74.22
2020,7,8,6,2,73.53
2020,7,8,7,2,72.84
2020,7,8,8,2,72.71
2020,7,8,9,2,72.41
2020,7,8,10,2,71.86
2020,7,8,11,2,72.74
2020,7,8,12,2,73.03
2020,7,8,13,2,73.99
2020,7,8,14,2,75
2020,7,8,15,2,76.61
2020,7,8,16,2,79.13
2020,7,8,17,2,79.62
2020,7,8,18,2,80.44
2020,7,8,19,2,80.11
2020,7,8,20,2,79.5
2020,7,8,21,2,78.55
2020,7,8,22,2,78.3
2020,7,8,23,2,78.78
2020,7,9,0,3,79.01
2020,7,9,1,3,78.05
2020,7,9,2,3,76.72
2020,7,9,3,3,75.4
2020,7,9,4,3,73.93
2020,7,9,5,3,73.82
2020,7,9,6,3,73.35
2020,7,9,7,3,72.91
2020,7,9,8,3,72.93
2020,7,9,9,3,72.47
2020,7,9,10,3,72.14
2020,7,9,11,3,72.53
2020,7,9,12,3,72.73
2020,7,9,13,3,73.28
2020,7,9,14,3,74.01
2020,7,9,15,3,76.63
2020,7,9,16,3,80.88
2020,7,9,17,3,82.11
2020,7,9,18,3,83.75
2020,7,9,19,3,85.13
2020,7,9,20,3,85.85
2020,7,9,21,3,85.47
2020,7,9,22,3,85.33
2020,7,9,23,3,84.49
2020,7,10,0,4,83.56
2020,7,10,1,4,81.54
2020,7,10,2,4,79.85
2020,7,10,3,4,78.4
2020,7,10,4,4,76.19
2020,7,10,5,4,75.65
2020,7,10,6,4,74.76
2020,7,10,7,4,73.92
2020,7,10,8,4,73.59
2020,7,10,9,4,73.2
2020,7,10,10,4,72.43
2020,7,10,11,4,73.49
2020,7,10,12,4,73.7
2020,7,10,13,4,74.58
2020,7,10,14,4,75.72
2020,7,10,15,4,77.59
2020,7,10,16,4,80.87
2020,7,10,17,4,81.93
2020,7,10,18,4,83.86
2020,7,10,19,4,85.11
2020,7,10,20,4,86.34
2020,7,10,21,4,87.44
2020,7,10,22,4,87.2
2020,7,10,23,4,84.17
2020,7,11,0,5,83.02
2020,7,11,1,5,81.25
2020,7,11,2,5,80.06
2020,7,11,3,5,78.85
2020,7,11,4,5,77.37
2020,7,11,5,5,76.2
2020,7,11,6,5,74.7
2020,7,11,7,5,73.93
2020,7,11,8,5,73.88
2020,7,11,9,5,73.18
2020,7,11,10,5,72.36
2020,7,11,11,5,74.01
2020,7,11,12,5,74.35
2020,7,11,13,5,76.01
2020,7,11,14,5,78.12
2020,7,11,15,5,81.48
2020,7,11,16,5,85.97
2020,7,11,17,5,87.6
2020,7,11,18,5,89.72
2020,7,11,19,5,90.72
2020,7,11,20,5,91.55
2020,7,11,21,5,91.83
2020,7,11,22,5,90.64
2020,7,11,23,5,86.66
2020,7,12,0,6,83.37
2020,7,12,1,6,81.43
2020,7,12,2,6,79.42
2020,7,12,3,6,77.2
2020,7,12,4,6,75.33
2020,7,12,5,6,74.07
2020,7,12,6,6,73.62
2020,7,12,7,6,73.31
2020,7,12,8,6,72.92
2020,7,12,9,6,72.89
2020,7,12,10,6,72.77
2020,7,12,11,6,72.8
2020,7,12,12,6,72.76
2020,7,12,13,6,74.95
2020,7,12,14,6,77.24
2020,7,12,15,6,81.15
2020,7,12,16,6,85.09
2020,7,12,17,6,86.78
2020,7,12,18,6,88.6
2020,7,12,19,6,89.64
2020,7,12,20,6,90.61
2020,7,12,21,6,91.05
2020,7,12,22,6,91.47
2020,7,12,23,6,89.66
2020,7,13,0,7,88.57
2020,7,13,1,7,86.33
2020,7,13,2,7,83.65
2020,7,13,3,7,80.71
2020,7,13,4,7,77.32
2020,7,13,5,7,75.79
2020,7,13,6,7,73.86
2020,7,13,7,7,72.42
2020,7,13,8,7,71.82
2020,7,13,9,7,69.9
2020,7,13,10,7,68.31
2020,7,13,11,7,69.8
2020,7,13,12,7,70.61
2020,7,13,13,7,74.1
2020,7,13,14,7,77.42
2020,7,13,15,7,81.96
2020,7,13,16,7,86.21
2020,7,13,17,7,87.48
2020,7,13,18,7,89.16
2020,7,13,19,7,89.41
2020,7,13,20,7,89.72
2020,7,13,21,7,90.24
2020,7,13,22,7,90.73
2020,7,13,23,7,88.29
2020,7,14,0,1,87.33
2020,7,14,1,1,85.63
2020,7,14,2,1,83.24
2020,7,14,3,1,80.85
2020,7,14,4,1,78.43
2020,7,14,5,1,76.77
2020,7,14,6,1,75.81
